Date;Confirmed;Deaths;Recovered;start_date;NewCases;lockdown_severity;lockdown_severity;maximum_together;mentality_grade;government_performance;kindergarten_closed;Highschool closed;University_closed;Grocery_max_in_store;Cinemas closed;restaurants_closed_to_everyone;first_school_closure;Month;Spring holiday;Passenger transport inc transit;Transit direct;Passengers scheduled;Passengers non scheduled;Passengers Europe;Passengers intercontinental;Passengers O&D;Passengers Transfer;Air transport movements;Air transport movements Europe;Air transport movements intercontinental;Cargo;Cargo Europe;Cargo North America;Cargo Latin America;Cargo Middle East;Cargo Far East;Travel advice Italy updated;Second confirmed case;Third Confirmed case;Larger events banned;Events more than 100 banned;Flights cancelled ch, it, ir, s.kor;Restaurants closed;Stricter social distance rules;Decline in patients;Contact professions closed;Work from home;maximum_together_sports;Borders closed third countries;DDVEC_S;FHVEC_S;FG_S;FHX_S;FHXH_S;FHN_S;FHNH_S;FXX_S;FXXH_S;TG_S;TN_S;TNH_S;TX_S;TXH_S;T10N_S;T10NH_S;SQ_S;SP_S;Q_S;DR_S;RH_S;RHX_S;RHXH_S;PG_S;PX_S;PXH_S;PN_S;PNH_S;VVN_S;VVNH_S;VVX_S;VVXH_S;NG_S;UG_S;UX_S;UXH_S;UN_S;UNH_S;EV24_S;DDVEC;FHVEC;FG;FHX;FHXH;FHN;FHNH;FXX;FXXH;TG;TN;TNH;TX;TXH;T10N;T10NH;SQ;SP;Q;DR;RH;RHX;RHXH;PG;PX;PXH;PN;PNH;VVN;VVNH;VVX;VVXH;NG;UG;UX;UXH;UN;UNH;EV24;Population;Children born;Deats total;Immigration;Emmigration
2020-03-28;9762.0;639.0;3.0;1.0;1104.0;77;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;300.0;0.0;2476512.0;140.0;2463712.0;12660.0;1641935.0;834437.0;1498230.0;978142.0;25155.0;19850.0;5305.0;120481.0;9600.0;8370.0;7213.0;9342.0;20476.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;25.0;71.0;73.0;90.0;14.0;60.0;3.0;150.0;15.0;73.0;42.0;23.0;111.0;13.0;31.0;24.0;108.0;85.0;1703.0;0.0;-1.0;-1.0;1.0;10260.0;10291.0;22.0;10227.0;1.0;60.0;6.0;74.0;13.0;3.0;69.0;78.0;5.0;58.0;11.0;23.0;17.0;57.0;58.0;80.0;15.0;30.0;1.0;150.0;23.0;74.0;41.0;23.0;119.0;12.0;29.0;6.0;109.0;86.0;1741.0;0.0;-1.0;-1.0;1.0;10253.0;10284.0;22.0;10220.0;1.0;62.0;23.0;74.0;15.0;2.0;64.0;73.0;5.0;46.0;11.0;24.0;17423980;13598;16202;15740;12910
2020-03-29;10866.0;771.0;250.0;1.0;884.0;77;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;300.0;0.0;2476512.0;140.0;2463712.0;12660.0;1641935.0;834437.0;1498230.0;978142.0;25155.0;19850.0;5305.0;120481.0;9600.0;8370.0;7213.0;9342.0;20476.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;20.0;81.0;83.0;120.0;10.0;20.0;24.0;200.0;11.0;45.0;-12.0;24.0;74.0;12.0;-39.0;24.0;116.0;91.0;1869.0;1.0;1.0;1.0;1.0;10330.0;10367.0;20.0;10286.0;2.0;64.0;4.0;83.0;17.0;3.0;54.0;79.0;4.0;34.0;15.0;23.0;17.0;66.0;67.0;100.0;9.0;20.0;24.0;180.0;9.0;47.0;9.0;24.0;74.0;12.0;-20.0;24.0;107.0;84.0;1693.0;0.0;-1.0;-1.0;1.0;10323.0;10363.0;21.0;10277.0;3.0;64.0;4.0;83.0;18.0;2.0;51.0;75.0;2.0;32.0;14.0;21.0;17423980;13598;16202;15740;12910
2020-03-30;11750.0;864.0;250.0;1.0;845.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;300.0;0.0;2476512.0;140.0;2463712.0;12660.0;1641935.0;834437.0;1498230.0;978142.0;25155.0;19850.0;5305.0;120481.0;9600.0;8370.0;7213.0;9342.0;20476.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;333.0;30.0;35.0;70.0;14.0;10.0;3.0;120.0;17.0;43.0;-21.0;1.0;95.0;13.0;-58.0;6.0;47.0;37.0;1085.0;11.0;12.0;8.0;18.0;10308.0;10355.0;1.0;10280.0;16.0;62.0;9.0;80.0;15.0;6.0;78.0;89.0;24.0;62.0;13.0;13.0;338.0;19.0;23.0;40.0;11.0;10.0;1.0;120.0;17.0;38.0;-31.0;3.0;97.0;15.0;-53.0;6.0;43.0;34.0;950.0;5.0;20.0;16.0;16.0;10306.0;10354.0;1.0;10278.0;18.0;58.0;16.0;81.0;14.0;5.0;78.0;94.0;6.0;54.0;14.0;12.0;17423980;13598;16202;15740;12910
2020-03-31;12595.0;1039.0;250.0;1.0;1019.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;300.0;0.0;2476512.0;140.0;2463712.0;12660.0;1641935.0;834437.0;1498230.0;978142.0;25155.0;19850.0;5305.0;120481.0;9600.0;8370.0;7213.0;9342.0;20476.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;45.0;40.0;41.0;60.0;8.0;10.0;24.0;110.0;11.0;45.0;11.0;5.0;85.0;15.0;-36.0;24.0;119.0;92.0;1974.0;0.0;0.0;0.0;1.0;10307.0;10329.0;9.0;10276.0;24.0;70.0;1.0;83.0;7.0;0.0;63.0;88.0;1.0;45.0;13.0;25.0;28.0;32.0;33.0;50.0;9.0;10.0;24.0;90.0;9.0;41.0;-12.0;24.0;92.0;14.0;-32.0;24.0;120.0;93.0;2028.0;0.0;0.0;0.0;1.0;10304.0;10328.0;8.0;10275.0;24.0;65.0;1.0;83.0;9.0;0.0;62.0;92.0;2.0;30.0;13.0;25.0;17423980;13598;16202;15740;12910
2020-04-01;13614.0;1173.0;250.0;1.0;1083.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;265.0;19.0;24.0;40.0;13.0;10.0;1.0;70.0;13.0;41.0;-17.0;2.0;91.0;13.0;-59.0;6.0;25.0;19.0;947.0;0.0;0.0;0.0;1.0;10220.0;10270.0;1.0;10172.0;24.0;65.0;2.0;83.0;10.0;6.0;77.0;93.0;6.0;61.0;10.0;12.0;307.0;14.0;16.0;30.0;13.0;0.0;3.0;100.0;13.0;39.0;-38.0;5.0;100.0;13.0;-61.0;6.0;66.0;51.0;1488.0;0.0;0.0;0.0;1.0;10219.0;10269.0;1.0;10173.0;24.0;65.0;1.0;83.0;9.0;5.0;73.0;95.0;6.0;50.0;14.0;18.0;17423980;13598;16202;15740;12910
2020-04-02;14697.0;1339.0;250.0;1.0;1026.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;248.0;59.0;61.0;100.0;12.0;20.0;2.0;130.0;12.0;79.0;34.0;1.0;115.0;11.0;20.0;6.0;50.0;38.0;1347.0;0.0;-1.0;-1.0;1.0;10128.0;10168.0;1.0;10104.0;18.0;63.0;19.0;81.0;10.0;7.0;75.0;88.0;1.0;52.0;11.0;19.0;244.0;35.0;37.0;70.0;15.0;10.0;1.0;120.0;17.0;70.0;0.0;1.0;113.0;12.0;-20.0;6.0;28.0;22.0;1002.0;0.0;-1.0;-1.0;1.0;10131.0;10171.0;1.0;10108.0;19.0;57.0;1.0;82.0;16.0;8.0;74.0;95.0;2.0;51.0;12.0;13.0;17423980;13598;16202;15740;12910
2020-04-03;15723.0;1487.0;250.0;1.0;904.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;287.0;30.0;36.0;80.0;15.0;10.0;4.0;110.0;14.0;64.0;10.0;24.0;99.0;10.0;-24.0;24.0;34.0;26.0;1071.0;6.0;19.0;19.0;8.0;10166.0;10212.0;24.0;10111.0;1.0;60.0;5.0;81.0;15.0;6.0;76.0;93.0;4.0;51.0;14.0;14.0;294.0;21.0;25.0;50.0;12.0;10.0;5.0;110.0;14.0;66.0;-2.0;24.0;103.0;12.0;-40.0;24.0;34.0;26.0;974.0;0.0;-1.0;-1.0;1.0;10167.0;10217.0;24.0;10112.0;1.0;60.0;7.0;83.0;16.0;5.0;74.0;95.0;24.0;47.0;15.0;13.0;17423980;13598;16202;15740;12910
2020-04-04;16627.0;1651.0;250.0;1.0;1224.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;157.0;36.0;40.0;70.0;13.0;20.0;3.0;100.0;12.0;89.0;14.0;1.0;148.0;15.0;-11.0;6.0;108.0;82.0;1994.0;0.0;0.0;0.0;1.0;10231.0;10246.0;10.0;10215.0;1.0;70.0;1.0;83.0;18.0;2.0;55.0;87.0;1.0;36.0;13.0;28.0;147.0;28.0;32.0;60.0;13.0;20.0;1.0;100.0;13.0;73.0;-8.0;2.0;146.0;15.0;-46.0;6.0;120.0;91.0;2083.0;0.0;0.0;0.0;1.0;10234.0;10248.0;10.0;10220.0;1.0;50.0;4.0;83.0;18.0;2.0;59.0;95.0;1.0;31.0;16.0;28.0;17423980;13598;16202;15740;12910
2020-04-05;17851.0;1766.0;250.0;1.0;952.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;130.0;61.0;62.0;90.0;12.0;40.0;1.0;130.0;11.0;134.0;52.0;5.0;197.0;15.0;33.0;6.0;123.0;93.0;2063.0;0.0;0.0;0.0;1.0;10191.0;10228.0;1.0;10154.0;23.0;71.0;7.0;83.0;1.0;0.0;45.0;67.0;4.0;30.0;15.0;33.0;130.0;50.0;50.0;80.0;13.0;20.0;1.0;130.0;13.0;126.0;19.0;5.0;196.0;15.0;-28.0;6.0;123.0;93.0;2089.0;0.0;0.0;0.0;1.0;10195.0;10230.0;1.0;10161.0;22.0;71.0;9.0;83.0;19.0;0.0;47.0;77.0;4.0;28.0;18.0;33.0;17423980;13598;16202;15740;12910
2020-04-06;18803.0;1867.0;250.0;1.0;777.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;214.0;40.0;57.0;100.0;15.0;20.0;23.0;140.0;14.0;131.0;64.0;24.0;218.0;13.0;23.0;24.0;87.0;66.0;1734.0;0.0;-1.0;-1.0;1.0;10194.0;10274.0;24.0;10147.0;4.0;57.0;24.0;82.0;1.0;2.0;63.0;94.0;24.0;37.0;12.0;27.0;205.0;25.0;39.0;50.0;10.0;20.0;21.0;110.0;17.0;143.0;84.0;24.0;230.0;14.0;48.0;24.0;91.0;69.0;1800.0;6.0;1.0;1.0;18.0;10197.0;10275.0;24.0;10154.0;3.0;66.0;24.0;82.0;1.0;3.0;57.0;90.0;24.0;31.0;13.0;29.0;17423980;13598;16202;15740;12910
2020-04-07;19580.0;2101.0;250.0;1.0;969.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;75.0;25.0;30.0;50.0;15.0;0.0;3.0;80.0;17.0;123.0;45.0;5.0;184.0;13.0;-2.0;6.0;121.0;91.0;2022.0;0.0;0.0;0.0;1.0;10299.0;10323.0;10.0;10278.0;1.0;3.0;3.0;82.0;19.0;5.0;68.0;98.0;2.0;41.0;12.0;31.0;89.0;25.0;26.0;40.0;10.0;0.0;3.0;110.0;14.0;122.0;26.0;5.0;193.0;15.0;-5.0;6.0;122.0;92.0;2066.0;0.0;0.0;0.0;1.0;10298.0;10324.0;10.0;10278.0;24.0;2.0;2.0;81.0;19.0;5.0;65.0;99.0;3.0;38.0;13.0;32.0;17423980;13598;16202;15740;12910
2020-04-08;20549.0;2248.0;250.0;1.0;1213.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;42.0;21.0;22.0;40.0;17.0;10.0;3.0;60.0;17.0;148.0;70.0;5.0;221.0;15.0;26.0;6.0;113.0;84.0;1886.0;0.0;0.0;0.0;1.0;10247.0;10273.0;1.0;10229.0;16.0;59.0;21.0;75.0;1.0;4.0;65.0;84.0;23.0;43.0;14.0;31.0;32.0;9.0;17.0;30.0;16.0;10.0;3.0;60.0;17.0;150.0;54.0;5.0;245.0;15.0;25.0;6.0;110.0;82.0;1966.0;0.0;0.0;0.0;1.0;10246.0;10273.0;1.0;10226.0;16.0;56.0;23.0;76.0;12.0;5.0;65.0;94.0;5.0;31.0;15.0;32.0;17423980;13598;16202;15740;12910
2020-04-09;21762.0;2396.0;250.0;1.0;1335.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;45.0;25.0;28.0;50.0;17.0;10.0;1.0;90.0;21.0;131.0;66.0;4.0;196.0;14.0;17.0;6.0;107.0;79.0;1950.0;0.0;0.0;0.0;1.0;10261.0;10281.0;23.0;10241.0;1.0;57.0;3.0;78.0;10.0;3.0;68.0;93.0;3.0;41.0;11.0;31.0;31.0;25.0;28.0;50.0;16.0;10.0;2.0;90.0;14.0;133.0;56.0;5.0;205.0;14.0;31.0;6.0;100.0;74.0;1981.0;0.0;0.0;0.0;1.0;10259.0;10277.0;23.0;10237.0;2.0;18.0;2.0;82.0;17.0;3.0;65.0;97.0;5.0;39.0;13.0;31.0;17423980;13598;16202;15740;12910
2020-04-10;23097.0;2511.0;250.0;1.0;1316.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;63.0;38.0;39.0;50.0;6.0;30.0;1.0;70.0;6.0;107.0;51.0;5.0;163.0;13.0;28.0;6.0;127.0;94.0;2030.0;0.0;0.0;0.0;1.0;10271.0;10284.0;7.0;10258.0;17.0;66.0;2.0;83.0;18.0;6.0;61.0;85.0;5.0;39.0;16.0;30.0;45.0;26.0;28.0;40.0;15.0;20.0;1.0;70.0;18.0;115.0;44.0;5.0;185.0;14.0;24.0;6.0;125.0;92.0;2081.0;0.0;0.0;0.0;1.0;10269.0;10282.0;6.0;10253.0;17.0;67.0;6.0;83.0;16.0;7.0;58.0;86.0;2.0;36.0;16.0;32.0;17423980;13598;16202;15740;12910
2020-04-11;24413.0;2643.0;250.0;1.0;1174.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;100.0;18.0;23.0;40.0;3.0;0.0;22.0;60.0;3.0;131.0;56.0;5.0;210.0;16.0;17.0;24.0;127.0;93.0;2132.0;0.0;0.0;0.0;1.0;10232.0;10259.0;1.0;10194.0;24.0;75.0;5.0;83.0;1.0;6.0;51.0;72.0;24.0;27.0;15.0;34.0;91.0;11.0;18.0;30.0;1.0;0.0;20.0;50.0;1.0;122.0;43.0;5.0;215.0;14.0;-5.0;6.0;125.0;92.0;2189.0;0.0;0.0;0.0;1.0;10232.0;10260.0;1.0;10195.0;24.0;65.0;23.0;83.0;1.0;7.0;54.0;92.0;23.0;17.0;13.0;34.0;17423980;13598;16202;15740;12910
2020-04-12;25587.0;2737.0;250.0;1.0;964.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;287.0;11.0;30.0;60.0;23.0;10.0;1.0;100.0;23.0;137.0;59.0;4.0;223.0;13.0;10.0;6.0;78.0;57.0;1621.0;0.0;0.0;0.0;1.0;10152.0;10186.0;1.0;10127.0;17.0;57.0;21.0;80.0;8.0;5.0;63.0;88.0;4.0;39.0;10.0;26.0;241.0;4.0;20.0;40.0;12.0;0.0;1.0;80.0;15.0;140.0;29.0;5.0;230.0;14.0;-2.0;6.0;91.0;67.0;1792.0;2.0;1.0;1.0;15.0;10152.0;10188.0;1.0;10126.0;18.0;56.0;4.0;80.0;9.0;4.0;61.0;96.0;2.0;31.0;12.0;29.0;17423980;13598;16202;15740;12910
2020-04-13;26551.0;2823.0;250.0;1.0;868.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;17.0;67.0;69.0;90.0;6.0;40.0;24.0;150.0;3.0;75.0;56.0;24.0;104.0;15.0;46.0;24.0;54.0;39.0;1555.0;0.0;-1.0;-1.0;1.0;10241.0;10273.0;22.0;10172.0;1.0;66.0;2.0;81.0;24.0;7.0;57.0;77.0;2.0;42.0;14.0;21.0;12.0;57.0;58.0;70.0;3.0;30.0;22.0;150.0;6.0;78.0;58.0;24.0;111.0;1.0;53.0;24.0;68.0;50.0;1759.0;0.0;-1.0;-1.0;1.0;10236.0;10269.0;23.0;10166.0;1.0;69.0;6.0;80.0;16.0;7.0;55.0;74.0;3.0;39.0;13.0;24.0;17423980;13598;16202;15740;12910
2020-04-14;27419.0;2945.0;250.0;1.0;734.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;344.0;31.0;32.0;50.0;3.0;0.0;23.0;90.0;2.0;63.0;28.0;24.0;96.0;15.0;-17.0;24.0;25.0;18.0;1102.0;0.0;0.0;0.0;1.0;10275.0;10284.0;10.0;10265.0;24.0;75.0;3.0;83.0;17.0;7.0;65.0;79.0;22.0;54.0;14.0;15.0;356.0;21.0;23.0;40.0;14.0;0.0;24.0;100.0;12.0;60.0;6.0;24.0;102.0;17.0;-23.0;24.0;27.0;20.0;1058.0;0.0;-1.0;-1.0;1.0;10274.0;10283.0;10.0;10267.0;24.0;62.0;24.0;83.0;17.0;7.0;67.0;96.0;23.0;49.0;13.0;14.0;17423980;13598;16202;15740;12910
2020-04-15;28153.0;3134.0;250.0;1.0;1061.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;306.0;6.0;20.0;40.0;16.0;0.0;3.0;60.0;16.0;84.0;12.0;4.0;154.0;14.0;-29.0;6.0;114.0;82.0;2086.0;0.0;0.0;0.0;1.0;10235.0;10263.0;1.0;10191.0;24.0;62.0;24.0;79.0;12.0;3.0;69.0;92.0;3.0;40.0;13.0;29.0;117.0;6.0;15.0;30.0;8.0;0.0;1.0;60.0;12.0;85.0;-10.0;5.0;170.0;16.0;-41.0;6.0;125.0;90.0;2206.0;0.0;0.0;0.0;1.0;10234.0;10263.0;1.0;10192.0;24.0;57.0;3.0;80.0;9.0;4.0;67.0;98.0;4.0;40.0;12.0;31.0;17423980;13598;16202;15740;12910
2020-04-16;29214.0;3315.0;250.0;1.0;1235.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;56.0;44.0;45.0;80.0;22.0;10.0;1.0;120.0;21.0;126.0;51.0;3.0;190.0;16.0;4.0;6.0;126.0;90.0;2095.0;0.0;0.0;0.0;1.0;10173.0;10189.0;1.0;10160.0;17.0;57.0;3.0;80.0;24.0;6.0;64.0;94.0;2.0;41.0;12.0;33.0;40.0;20.0;27.0;60.0;21.0;10.0;2.0;120.0;21.0;130.0;39.0;3.0;221.0;15.0;0.0;6.0;119.0;85.0;2131.0;0.0;0.0;0.0;1.0;10170.0;10188.0;1.0;10155.0;14.0;60.0;5.0;80.0;21.0;6.0;60.0;88.0;2.0;30.0;14.0;34.0;17423980;13598;16202;15740;12910
2020-04-17;30449.0;3459.0;250.0;1.0;1140.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;52.0;63.0;64.0;80.0;8.0;60.0;1.0;110.0;1.0;101.0;68.0;5.0;150.0;15.0;56.0;6.0;129.0;92.0;2215.0;0.0;0.0;0.0;1.0;10182.0;10200.0;7.0;10168.0;18.0;67.0;7.0;80.0;1.0;2.0;66.0;80.0;22.0;50.0;14.0;33.0;45.0;42.0;43.0;50.0;2.0;30.0;21.0;90.0;7.0;109.0;57.0;5.0;170.0;15.0;46.0;6.0;123.0;88.0;2220.0;0.0;0.0;0.0;1.0;10178.0;10198.0;7.0;10162.0;16.0;67.0;6.0;81.0;19.0;2.0;61.0;80.0;5.0;39.0;16.0;33.0;17423980;13598;16202;15740;12910
2020-04-18;31589.0;3601.0;250.0;1.0;1066.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;33.0;32.0;37.0;60.0;1.0;10.0;13.0;100.0;1.0;114.0;67.0;3.0;151.0;12.0;54.0;6.0;17.0;12.0;1016.0;16.0;5.0;4.0;19.0;10166.0;10175.0;24.0;10161.0;3.0;65.0;6.0;80.0;23.0;7.0;72.0;85.0;3.0;57.0;13.0;15.0;12.0;15.0;25.0;40.0;1.0;10.0;12.0;80.0;1.0;111.0;50.0;4.0;160.0;12.0;39.0;6.0;28.0;20.0;906.0;18.0;10.0;7.0;15.0;10163.0;10168.0;20.0;10158.0;4.0;61.0;18.0;78.0;11.0;7.0;74.0;84.0;21.0;48.0;11.0;14.0;17423980;13598;16202;15740;12910
2020-04-19;32655.0;3684.0;250.0;1.0;750.0;84;10;3.0;7.0;8.0;1.0;1.0;1.0;30.0;1.0;1.0;1.0;400.0;0.0;126877.0;862.0;123257.0;2758.0;67684.0;58331.0;64573.0;61442.0;4242.0;2046.0;2196.0;93255.0;8656.0;7609.0;4235.0;8250.0;16580.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;57.0;67.0;68.0;80.0;8.0;50.0;1.0;130.0;12.0;122.0;74.0;6.0;171.0;14.0;58.0;6.0;132.0;93.0;2383.0;0.0;0.0;0.0;1.0;10195.0;10214.0;24.0;10174.0;1.0;80.0;1.0;83.0;6.0;1.0;46.0;67.0;2.0;27.0;16.0;37.0;60.0;44.0;47.0;70.0;11.0;20.0;1.0;120.0;10.0;125.0;73.0;6.0;179.0;15.0;60.0;6.0;130.0;92.0;2401.0;0.0;-1.0;-1.0;1.0;10192.0;10211.0;24.0;10169.0;1.0;66.0;1.0;83.0;3.0;1.0;43.0;76.0;1.0;25.0;16.0;37.0;17423980;13598;16202;15740;12910
